2021-09-05 00:00:28.686,0.01013375
2021-09-05 00:00:28.914,0.01037852
2021-09-05 00:00:29.134,-0.00613885
2021-09-05 00:00:29.354,0.02171832
2021-09-05 00:00:29.574,0.0375159
2021-09-05 00:00:29.794,0.04509331
2021-09-05 00:00:30.014,0.03048156
2021-09-05 00:00:30.234,0.00660601
2021-09-05 00:00:30.454,-0.01697953
2021-09-05 00:00:30.655,-0.05948998
2021-09-05 00:00:30.875,-0.13171469
2021-09-05 00:00:31.095,-0.23403422
2021-09-05 00:00:31.314,-0.2414894
2021-09-05 00:00:31.527,-0.20571218
2021-09-05 00:00:31.754,-0.17073997
2021-09-05 00:00:31.974,3.03839703
2021-09-05 00:00:32.194,3.05919345
2021-09-05 00:00:32.414,-0.08609541
2021-09-05 00:00:32.634,-0.03242201
2021-09-05 00:00:32.854,-0.02844799
2021-09-05 00:00:33.074,-0.07539028
2021-09-05 00:00:33.294,-0.0854215
2021-09-05 00:00:33.514,-0.10325274
2021-09-05 00:00:33.734,-0.12063166
2021-09-05 00:00:33.954,-0.09613698
2021-09-05 00:00:34.166,-0.10741783
2021-09-05 00:00:34.394,-0.14018158
2021-09-05 00:00:34.614,-0.14869907
2021-09-05 00:00:34.834,-0.20320571
2021-09-05 00:00:35.054,-0.27537239
2021-09-05 00:00:35.274,-0.24103418
2021-09-05 00:00:35.494,-0.19902422
2021-09-05 00:00:35.714,-0.19727828
2021-09-05 00:00:35.934,-0.13976815
2021-09-05 00:00:36.154,-0.10549405
2021-09-05 00:00:36.374,-0.0864693
2021-09-05 00:00:36.594,-0.0692929
2021-09-05 00:00:36.814,-0.06776386
2021-09-05 00:00:37.034,-0.05724492
2021-09-05 00:00:37.235,-0.06647668
2021-09-05 00:00:37.455,-0.08318846
2021-09-05 00:00:37.675,-0.06175276
2021-09-05 00:00:37.894,-0.02706521
2021-09-05 00:00:38.114,0.00724677
2021-09-05 00:00:38.334,0.03000836
2021-09-05 00:00:38.554,0.05249198
2021-09-05 00:00:38.774,0.06559748
2021-09-05 00:00:38.994,0.08909756
2021-09-05 00:00:39.214,0.14545905
2021-09-05 00:00:39.434,0.12217045
2021-09-05 00:00:39.647,0.16366854
2021-09-05 00:00:39.874,0.19997203
2021-09-05 00:00:40.094,0.19877582
2021-09-05 00:00:40.314,0.22458299
2021-09-05 00:00:40.534,0.20387511
2021-09-05 00:00:40.754,0.17649519
2021-09-05 00:00:40.974,0.14813016
2021-09-05 00:00:41.194,0.15186724
2021-09-05 00:00:41.414,0.14924947
2021-09-05 00:00:41.634,0.16729266
2021-09-05 00:00:41.854,0.17151197
2021-09-05 00:00:42.074,0.15392055
2021-09-05 00:00:42.286,0.11948817
2021-09-05 00:00:42.514,0.08405679
2021-09-05 00:00:42.727,0.03896712
2021-09-05 00:00:42.954,0.00883127
2021-09-05 00:00:43.174,-0.00142979
2021-09-05 00:00:43.394,0.00518654
2021-09-05 00:00:43.614,0.02315789
2021-09-05 00:00:43.815,0.03195237
2021-09-05 00:00:44.035,0.04100372
2021-09-05 00:00:44.255,-3.09638564
2021-09-05 00:00:44.474,-3.10373413
2021-09-05 00:00:44.694,0.02039684
2021-09-05 00:00:44.914,0.02474927
2021-09-05 00:00:45.127,0.02729036
2021-09-05 00:00:45.354,0.03689774
2021-09-05 00:00:45.574,0.04087683
2021-09-05 00:00:45.794,0.02831693
2021-09-05 00:00:46.014,0.02182752
2021-09-05 00:00:46.234,0.02045044
2021-09-05 00:00:46.454,0.0341543
2021-09-05 00:00:46.674,0.02585684
2021-09-05 00:00:46.887,0.01139684
2021-09-05 00:00:47.114,-0.00032632
2021-09-05 00:00:47.334,-0.02829182
2021-09-05 00:00:47.554,-0.0263349
2021-09-05 00:00:47.774,0.00315702
2021-09-05 00:00:47.994,0.01457771
2021-09-05 00:00:48.214,0.03019373
2021-09-05 00:00:48.434,0.03261213
2021-09-05 00:00:48.654,0.02141203
2021-09-05 00:00:48.874,0.03716544
2021-09-05 00:00:49.094,0.02561858
2021-09-05 00:00:49.314,-0.04157062
2021-09-05 00:00:49.527,-0.02720086
2021-09-05 00:00:49.754,-0.08556049
2021-09-05 00:00:49.974,2.91199051
2021-09-05 00:00:50.194,2.82429745
2021-09-05 00:00:50.395,-0.3351573
2021-09-05 00:00:50.615,-0.19657412
2021-09-05 00:00:50.835,0.03159903
2021-09-05 00:00:51.054,0.17735283
2021-09-05 00:00:51.274,0.19395372
2021-09-05 00:00:51.487,0.20803225
2021-09-05 00:00:51.714,-2.93606038
2021-09-05 00:00:51.934,-2.99531177
2021-09-05 00:00:52.154,0.13658884
2021-09-05 00:00:52.374,0.16932858
2021-09-05 00:00:52.594,0.17866857
2021-09-05 00:00:52.814,0.19470106
2021-09-05 00:00:53.034,0.21484427
2021-09-05 00:00:53.254,0.22793067
2021-09-05 00:00:53.474,0.21288834
2021-09-05 00:00:53.694,0.15930296
2021-09-05 00:00:53.914,0.09394894
2021-09-05 00:00:54.126,0.02098004
2021-09-05 00:00:54.354,-0.03074935
2021-09-05 00:00:54.574,-0.01812677
2021-09-05 00:00:54.794,-0.00053228
2021-09-05 00:00:55.014,0.00420785
2021-09-05 00:00:55.234,0.00146627
2021-09-05 00:00:55.454,-0.00610005
2021-09-05 00:00:55.674,-0.00201409
2021-09-05 00:00:55.894,0.00061125
2021-09-05 00:00:56.114,0.00569049
2021-09-05 00:00:56.334,0.01208224
2021-09-05 00:00:56.554,0.01298409
2021-09-05 00:00:56.774,-0.01652093
2021-09-05 00:00:56.975,-0.02180435
2021-09-05 00:00:57.195,0.00286637
2021-09-05 00:00:57.415,-0.00242416
2021-09-05 00:00:57.634,-0.02307138
2021-09-05 00:00:57.854,-0.05572805
2021-09-05 00:00:58.074,-0.12499751
2021-09-05 00:00:58.294,-0.18582853
2021-09-05 00:00:58.514,-0.19985859
2021-09-05 00:00:58.734,-0.21245692
2021-09-05 00:00:58.954,-0.19878374
2021-09-05 00:00:59.174,-0.19969989
2021-09-05 00:00:59.394,-0.21963366
2021-09-05 00:00:59.614,-0.20408162
2021-09-05 00:00:59.834,3.0071842
2021-09-05 00:01:00.054,3.09596414
2021-09-05 00:01:00.274,-0.00460267
2021-09-05 00:01:00.494,-0.00377928
2021-09-05 00:01:00.714,-0.0298142
2021-09-05 00:01:00.926,-0.06199912
2021-09-05 00:01:01.154,-0.07648533
2021-09-05 00:01:01.374,-0.07281419
2021-09-05 00:01:01.594,-0.07120922
2021-09-05 00:01:01.814,-0.07304793
2021-09-05 00:01:02.034,-0.08062303
2021-09-05 00:01:02.254,-0.11231544
2021-09-05 00:01:02.474,-0.12925542
2021-09-05 00:01:02.694,-0.11890161
2021-09-05 00:01:02.914,-0.11884092
